Accident year,Region,Ons code,Urban rural,Road class,Light condition,Weather condition,All accidents
2017,West Midlands,E12000005,Urban,Unclassified,Darkness - lights lit,Other,41
2017,West Midlands,E12000005,Urban,Unclassified,Darkness - lights unlit,Unknown,2
2017,West Midlands,E12000005,Urban,Unclassified,Darkness - lights unlit,Fine no high winds,17
2017,West Midlands,E12000005,Urban,Unclassified,Darkness - lights unlit,Raining no high winds,4
2017,West Midlands,E12000005,Urban,Unclassified,Darkness - lights unlit,Snowing no high winds,1
2017,West Midlands,E12000005,Urban,Unclassified,Darkness - lights unlit,Raining + high winds,1
2017,West Midlands,E12000005,Urban,Unclassified,Darkness - lights unlit,Other,3
2017,West Midlands,E12000005,Urban,Unclassified,Darkness - no lighting,Unknown,1
2017,West Midlands,E12000005,Urban,Unclassified,Darkness - no lighting,Fine no high winds,4
2017,West Midlands,E12000005,Urban,Unclassified,Darkness - no lighting,Raining no high winds,4
2017,West Midlands,E12000005,Urban,Unclassified,Darkness - no lighting,Other,1
2017,West Midlands,E12000005,Urban,Unclassified,Darkness - lighting unknown,Unknown,17
2017,West Midlands,E12000005,Urban,Unclassified,Darkness - lighting unknown,Fine no high winds,28
2017,West Midlands,E12000005,Urban,Unclassified,Darkness - lighting unknown,Raining no high winds,1
2017,West Midlands,E12000005,Urban,Unclassified,Darkness - lighting unknown,Other,2
2017,West Midlands,E12000005,Rural,Motorway,Daylight,Unknown,8
2017,West Midlands,E12000005,Rural,Motorway,Daylight,Fine no high winds,239
2017,West Midlands,E12000005,Rural,Motorway,Daylight,Raining no high winds,24
2017,West Midlands,E12000005,Rural,Motorway,Daylight,Snowing no high winds,2
2017,West Midlands,E12000005,Rural,Motorway,Daylight,Raining + high winds,3
2017,West Midlands,E12000005,Rural,Motorway,Daylight,Other,2
2017,West Midlands,E12000005,Rural,Motorway,Darkness - lights lit,Unknown,2
2017,West Midlands,E12000005,Rural,Motorway,Darkness - lights lit,Fine no high winds,55
2017,West Midlands,E12000005,Rural,Motorway,Darkness - lights lit,Raining no high winds,7
2017,West Midlands,E12000005,Rural,Motorway,Darkness - lights lit,Raining + high winds,1
2017,West Midlands,E12000005,Rural,Motorway,Darkness - lights lit,Fog or mist,1
2017,West Midlands,E12000005,Rural,Motorway,Darkness - lights lit,Other,2
2017,West Midlands,E12000005,Rural,Motorway,Darkness - lights unlit,Fine no high winds,3
2017,West Midlands,E12000005,Rural,Motorway,Darkness - no lighting,Fine no high winds,55
2017,West Midlands,E12000005,Rural,Motorway,Darkness - no lighting,Raining no high winds,11
2017,West Midlands,E12000005,Rural,Motorway,Darkness - no lighting,Fine + high winds,1
2017,West Midlands,E12000005,Rural,Motorway,Darkness - no lighting,Raining + high winds,2
2017,West Midlands,E12000005,Rural,Motorway,Darkness - no lighting,Fog or mist,1
2017,West Midlands,E12000005,Rural,Motorway,Darkness - no lighting,Other,1
2017,West Midlands,E12000005,Rural,Motorway,Darkness - lighting unknown,Fine no high winds,3
2017,West Midlands,E12000005,Rural,A(M),Daylight,Fine no high winds,1
2017,West Midlands,E12000005,Rural,A,Daylight,Unknown,8
2017,West Midlands,E12000005,Rural,A,Daylight,Fine no high winds,939
2017,West Midlands,E12000005,Rural,A,Daylight,Raining no high winds,101
2017,West Midlands,E12000005,Rural,A,Daylight,Snowing no high winds,7
2017,West Midlands,E12000005,Rural,A,Daylight,Fine + high winds,5
2017,West Midlands,E12000005,Rural,A,Daylight,Raining + high winds,5
2017,West Midlands,E12000005,Rural,A,Daylight,Fog or mist,5
2017,West Midlands,E12000005,Rural,A,Daylight,Other,8
2017,West Midlands,E12000005,Rural,A,Darkness - lights lit,Unknown,6
2017,West Midlands,E12000005,Rural,A,Darkness - lights lit,Fine no high winds,147
2017,West Midlands,E12000005,Rural,A,Darkness - lights lit,Raining no high winds,14
2017,West Midlands,E12000005,Rural,A,Darkness - lights lit,Snowing no high winds,2
2017,West Midlands,E12000005,Rural,A,Darkness - lights lit,Fine + high winds,2
2017,West Midlands,E12000005,Rural,A,Darkness - lights lit,Fog or mist,3
2017,West Midlands,E12000005,Rural,A,Darkness - lights lit,Other,4
2017,West Midlands,E12000005,Rural,A,Darkness - lights unlit,Fine no high winds,8
2017,West Midlands,E12000005,Rural,A,Darkness - lights unlit,Fog or mist,1
2017,West Midlands,E12000005,Rural,A,Darkness - no lighting,Fine no high winds,152
2017,West Midlands,E12000005,Rural,A,Darkness - no lighting,Raining no high winds,25
2017,West Midlands,E12000005,Rural,A,Darkness - no lighting,Snowing no high winds,2
2017,West Midlands,E12000005,Rural,A,Darkness - no lighting,Raining + high winds,2
2017,West Midlands,E12000005,Rural,A,Darkness - no lighting,Snowing + high winds,1
2017,West Midlands,E12000005,Rural,A,Darkness - no lighting,Fog or mist,10
2017,West Midlands,E12000005,Rural,A,Darkness - no lighting,Other,3
2017,West Midlands,E12000005,Rural,A,Darkness - lighting unknown,Fine no high winds,12
2017,West Midlands,E12000005,Rural,A,Darkness - lighting unknown,Raining no high winds,3
2017,West Midlands,E12000005,Rural,A,Darkness - lighting unknown,Fog or mist,1
2017,West Midlands,E12000005,Rural,B,Daylight,Fine no high winds,339
2017,West Midlands,E12000005,Rural,B,Daylight,Raining no high winds,42
2017,West Midlands,E12000005,Rural,B,Daylight,Snowing no high winds,1
2017,West Midlands,E12000005,Rural,B,Daylight,Fine + high winds,4
2017,West Midlands,E12000005,Rural,B,Daylight,Raining + high winds,1
2017,West Midlands,E12000005,Rural,B,Daylight,Other,2
2017,West Midlands,E12000005,Rural,B,Darkness - lights lit,Unknown,1
2017,West Midlands,E12000005,Rural,B,Darkness - lights lit,Fine no high winds,43
2017,West Midlands,E12000005,Rural,B,Darkness - lights lit,Raining no high winds,7
2017,West Midlands,E12000005,Rural,B,Darkness - lights lit,Snowing no high winds,1
2017,West Midlands,E12000005,Rural,B,Darkness - lights lit,Snowing + high winds,1
2017,West Midlands,E12000005,Rural,B,Darkness - lights lit,Fog or mist,2
2017,West Midlands,E12000005,Rural,B,Darkness - lights unlit,Fine no high winds,4
2017,West Midlands,E12000005,Rural,B,Darkness - no lighting,Fine no high winds,72
2017,West Midlands,E12000005,Rural,B,Darkness - no lighting,Raining no high winds,19
2017,West Midlands,E12000005,Rural,B,Darkness - no lighting,Fine + high winds,1
2017,West Midlands,E12000005,Rural,B,Darkness - no lighting,Raining + high winds,1
2017,West Midlands,E12000005,Rural,B,Darkness - no lighting,Fog or mist,3
2017,West Midlands,E12000005,Rural,B,Darkness - no lighting,Other,1
2017,West Midlands,E12000005,Rural,B,Darkness - lighting unknown,Fine no high winds,1
2017,West Midlands,E12000005,Rural,B,Darkness - lighting unknown,Raining + high winds,1
2017,West Midlands,E12000005,Rural,B,Darkness - lighting unknown,Snowing + high winds,1
2017,West Midlands,E12000005,Rural,C,Daylight,Unknown,1
2017,West Midlands,E12000005,Rural,C,Daylight,Fine no high winds,43
2017,West Midlands,E12000005,Rural,C,Daylight,Raining no high winds,11
2017,West Midlands,E12000005,Rural,C,Daylight,Other,2
2017,West Midlands,E12000005,Rural,C,Darkness - lights lit,Fine no high winds,3
2017,West Midlands,E12000005,Rural,C,Darkness - lights unlit,Fine no high winds,1
2017,West Midlands,E12000005,Rural,C,Darkness - no lighting,Fine no high winds,11
2017,West Midlands,E12000005,Rural,C,Darkness - no lighting,Raining no high winds,5
2017,West Midlands,E12000005,Rural,C,Darkness - no lighting,Fog or mist,1
2017,West Midlands,E12000005,Rural,C,Darkness - lighting unknown,Fine no high winds,2
2017,West Midlands,E12000005,Rural,C,Darkness - lighting unknown,Raining no high winds,1
2017,West Midlands,E12000005,Rural,C,Darkness - lighting unknown,Snowing no high winds,1
2017,West Midlands,E12000005,Rural,Unclassified,Daylight,Unknown,6
2017,West Midlands,E12000005,Rural,Unclassified,Daylight,Fine no high winds,453
2017,West Midlands,E12000005,Rural,Unclassified,Daylight,Raining no high winds,33
2017,West Midlands,E12000005,Rural,Unclassified,Daylight,Snowing no high winds,1
2017,West Midlands,E12000005,Rural,Unclassified,Daylight,Fine + high winds,4
2017,West Midlands,E12000005,Rural,Unclassified,Daylight,Raining + high winds,3
2017,West Midlands,E12000005,Rural,Unclassified,Daylight,Fog or mist,1
2017,West Midlands,E12000005,Rural,Unclassified,Daylight,Other,3
2017,West Midlands,E12000005,Rural,Unclassified,Darkness - lights lit,Fine no high winds,34
2017,West Midlands,E12000005,Rural,Unclassified,Darkness - lights lit,Raining no high winds,7
2017,West Midlands,E12000005,Rural,Unclassified,Darkness - lights lit,Fog or mist,2
2017,West Midlands,E12000005,Rural,Unclassified,Darkness - lights lit,Other,1
2017,West Midlands,E12000005,Rural,Unclassified,Darkness - lights unlit,Fine no high winds,3
2017,West Midlands,E12000005,Rural,Unclassified,Darkness - lights unlit,Fog or mist,1
2017,West Midlands,E12000005,Rural,Unclassified,Darkness - no lighting,Unknown,3
2017,West Midlands,E12000005,Rural,Unclassified,Darkness - no lighting,Fine no high winds,84
2017,West Midlands,E12000005,Rural,Unclassified,Darkness - no lighting,Raining no high winds,17
2017,West Midlands,E12000005,Rural,Unclassified,Darkness - no lighting,Raining + high winds,1
2017,West Midlands,E12000005,Rural,Unclassified,Darkness - no lighting,Snowing + high winds,1
2017,West Midlands,E12000005,Rural,Unclassified,Darkness - no lighting,Fog or mist,3
2017,West Midlands,E12000005,Rural,Unclassified,Darkness - no lighting,Other,4
2017,West Midlands,E12000005,Rural,Unclassified,Darkness - lighting unknown,Fine no high winds,6
2017,West Midlands,E12000005,Rural,Unclassified,Darkness - lighting unknown,Raining no high winds,1
2017,West Midlands,E12000005,Unallocated,Motorway,Darkness - lights lit,Raining no high winds,1
2017,East of England,E12000006,Urban,Motorway,Daylight,Fine no high winds,19
2017,East of England,E12000006,Urban,Motorway,Daylight,Raining no high winds,6
2017,East of England,E12000006,Urban,Motorway,Darkness - lights lit,Fine no high winds,8
2017,East of England,E12000006,Urban,Motorway,Darkness - lights lit,Raining no high winds,2
2017,East of England,E12000006,Urban,Motorway,Darkness - no lighting,Fine no high winds,3
2017,East of England,E12000006,Urban,Motorway,Darkness - no lighting,Raining no high winds,1
2017,East of England,E12000006,Urban,A(M),Daylight,Fine no high winds,11
2017,East of England,E12000006,Urban,A(M),Daylight,Raining no high winds,1
2017,East of England,E12000006,Urban,A(M),Daylight,Other,1
2017,East of England,E12000006,Urban,A(M),Darkness - lights lit,Fine no high winds,1
2017,East of England,E12000006,Urban,A(M),Darkness - no lighting,Fine no high winds,2
2017,East of England,E12000006,Urban,A,Daylight,Unknown,33
2017,East of England,E12000006,Urban,A,Daylight,Fine no high winds,960
2017,East of England,E12000006,Urban,A,Daylight,Raining no high winds,73
2017,East of England,E12000006,Urban,A,Daylight,Snowing no high winds,1
2017,East of England,E12000006,Urban,A,Daylight,Fine + high winds,3
2017,East of England,E12000006,Urban,A,Daylight,Raining + high winds,5
2017,East of England,E12000006,Urban,A,Daylight,Fog or mist,2
2017,East of England,E12000006,Urban,A,Daylight,Other,18
2017,East of England,E12000006,Urban,A,Darkness - lights lit,Unknown,6
2017,East of England,E12000006,Urban,A,Darkness - lights lit,Fine no high winds,290
2017,East of England,E12000006,Urban,A,Darkness - lights lit,Raining no high winds,68
2017,East of England,E12000006,Urban,A,Darkness - lights lit,Snowing no high winds,7
2017,East of England,E12000006,Urban,A,Darkness - lights lit,Fine + high winds,2
2017,East of England,E12000006,Urban,A,Darkness - lights lit,Raining + high winds,2
2017,East of England,E12000006,Urban,A,Darkness - lights lit,Fog or mist,7
2017,East of England,E12000006,Urban,A,Darkness - lights lit,Other,16
2017,East of England,E12000006,Urban,A,Darkness - lights unlit,Fine no high winds,5
2017,East of England,E12000006,Urban,A,Darkness - lights unlit,Raining no high winds,4
2017,East of England,E12000006,Urban,A,Darkness - no lighting,Unknown,1
2017,East of England,E12000006,Urban,A,Darkness - no lighting,Fine no high winds,10
2017,East of England,E12000006,Urban,A,Darkness - no lighting,Raining no high winds,4
2017,East of England,E12000006,Urban,A,Darkness - no lighting,Fine + high winds,1
2017,East of England,E12000006,Urban,A,Darkness - lighting unknown,Unknown,4
2017,East of England,E12000006,Urban,A,Darkness - lighting unknown,Fine no high winds,24
2017,East of England,E12000006,Urban,A,Darkness - lighting unknown,Raining no high winds,3
2017,East of England,E12000006,Urban,A,Darkness - lighting unknown,Raining + high winds,1
2017,East of England,E12000006,Urban,B,Daylight,Unknown,10
2017,East of England,E12000006,Urban,B,Daylight,Fine no high winds,311
2017,East of England,E12000006,Urban,B,Daylight,Raining no high winds,33
2017,East of England,E12000006,Urban,B,Daylight,Snowing no high winds,1
2017,East of England,E12000006,Urban,B,Daylight,Fine + high winds,3
2017,East of England,E12000006,Urban,B,Daylight,Raining + high winds,3
2017,East of England,E12000006,Urban,B,Daylight,Other,10
2017,East of England,E12000006,Urban,B,Darkness - lights lit,Unknown,2
2017,East of England,E12000006,Urban,B,Darkness - lights lit,Fine no high winds,86
2017,East of England,E12000006,Urban,B,Darkness - lights lit,Raining no high winds,21
2017,East of England,E12000006,Urban,B,Darkness - lights lit,Snowing no high winds,2
2017,East of England,E12000006,Urban,B,Darkness - lights lit,Fine + high winds,1
2017,East of England,E12000006,Urban,B,Darkness - lights lit,Snowing + high winds,1
2017,East of England,E12000006,Urban,B,Darkness - lights lit,Other,3
2017,East of England,E12000006,Urban,B,Darkness - no lighting,Fine no high winds,1
2017,East of England,E12000006,Urban,B,Darkness - lighting unknown,Unknown,3
2017,East of England,E12000006,Urban,B,Darkness - lighting unknown,Fine no high winds,10
2017,East of England,E12000006,Urban,B,Darkness - lighting unknown,Raining no high winds,2
2017,East of England,E12000006,Urban,C,Daylight,Unknown,3
2017,East of England,E12000006,Urban,C,Daylight,Fine no high winds,47
2017,East of England,E12000006,Urban,C,Daylight,Raining no high winds,3
2017,East of England,E12000006,Urban,C,Daylight,Snowing no high winds,1
2017,East of England,E12000006,Urban,C,Daylight,Fine + high winds,1
2017,East of England,E12000006,Urban,C,Daylight,Other,1
2017,East of England,E12000006,Urban,C,Darkness - lights lit,Fine no high winds,11
2017,East of England,E12000006,Urban,C,Darkness - lights lit,Raining no high winds,3
2017,East of England,E12000006,Urban,C,Darkness - lighting unknown,Unknown,1
2017,East of England,E12000006,Urban,C,Darkness - lighting unknown,Fine no high winds,2
2017,East of England,E12000006,Urban,Unclassified,Daylight,Unknown,102
2017,East of England,E12000006,Urban,Unclassified,Daylight,Fine no high winds,2482
2017,East of England,E12000006,Urban,Unclassified,Daylight,Raining no high winds,185
2017,East of England,E12000006,Urban,Unclassified,Daylight,Snowing no high winds,8
2017,East of England,E12000006,Urban,Unclassified,Daylight,Fine + high winds,24
2017,East of England,E12000006,Urban,Unclassified,Daylight,Raining + high winds,7
2017,East of England,E12000006,Urban,Unclassified,Daylight,Snowing + high winds,2
2017,East of England,E12000006,Urban,Unclassified,Daylight,Fog or mist,7
2017,East of England,E12000006,Urban,Unclassified,Daylight,Other,56
2017,East of England,E12000006,Urban,Unclassified,Darkness - lights lit,Unknown,29
2017,East of England,E12000006,Urban,Unclassified,Darkness - lights lit,Fine no high winds,625
2017,East of England,E12000006,Urban,Unclassified,Darkness - lights lit,Raining no high winds,110
2017,East of England,E12000006,Urban,Unclassified,Darkness - lights lit,Snowing no high winds,12
2017,East of England,E12000006,Urban,Unclassified,Darkness - lights lit,Fine + high winds,7
2017,East of England,E12000006,Urban,Unclassified,Darkness - lights lit,Raining + high winds,4
2017,East of England,E12000006,Urban,Unclassified,Darkness - lights lit,Fog or mist,8
2017,East of England,E12000006,Urban,Unclassified,Darkness - lights lit,Other,49
2017,East of England,E12000006,Urban,Unclassified,Darkness - lights unlit,Unknown,3
2017,East of England,E12000006,Urban,Unclassified,Darkness - lights unlit,Fine no high winds,30
2017,East of England,E12000006,Urban,Unclassified,Darkness - lights unlit,Raining no high winds,7
2017,East of England,E12000006,Urban,Unclassified,Darkness - lights unlit,Fine + high winds,1
2017,East of England,E12000006,Urban,Unclassified,Darkness - lights unlit,Fog or mist,1
2017,East of England,E12000006,Urban,Unclassified,Darkness - lights unlit,Other,1
2017,East of England,E12000006,Urban,Unclassified,Darkness - no lighting,Unknown,2
2017,East of England,E12000006,Urban,Unclassified,Darkness - no lighting,Fine no high winds,39
2017,East of England,E12000006,Urban,Unclassified,Darkness - no lighting,Raining no high winds,8
2017,East of England,E12000006,Urban,Unclassified,Darkness - no lighting,Other,4
2017,East of England,E12000006,Urban,Unclassified,Darkness - lighting unknown,Unknown,17
2017,East of England,E12000006,Urban,Unclassified,Darkness - lighting unknown,Fine no high winds,58
2017,East of England,E12000006,Urban,Unclassified,Darkness - lighting unknown,Raining no high winds,7
2017,East of England,E12000006,Urban,Unclassified,Darkness - lighting unknown,Snowing no high winds,2
2017,East of England,E12000006,Urban,Unclassified,Darkness - lighting unknown,Other,3
2017,East of England,E12000006,Rural,Motorway,Daylight,Unknown,6
2017,East of England,E12000006,Rural,Motorway,Daylight,Fine no high winds,299
2017,East of England,E12000006,Rural,Motorway,Daylight,Raining no high winds,29
2017,East of England,E12000006,Rural,Motorway,Daylight,Fine + high winds,4
2017,East of England,E12000006,Rural,Motorway,Daylight,Raining + high winds,2
2017,East of England,E12000006,Rural,Motorway,Daylight,Fog or mist,1
2017,East of England,E12000006,Rural,Motorway,Daylight,Other,1
2017,East of England,E12000006,Rural,Motorway,Darkness - lights lit,Unknown,1
2017,East of England,E12000006,Rural,Motorway,Darkness - lights lit,Fine no high winds,80
2017,East of England,E12000006,Rural,Motorway,Darkness - lights lit,Raining no high winds,18
2017,East of England,E12000006,Rural,Motorway,Darkness - lights lit,Snowing no high winds,1
2017,East of England,E12000006,Rural,Motorway,Darkness - lights lit,Raining + high winds,2
2017,East of England,E12000006,Rural,Motorway,Darkness - lights lit,Fog or mist,1
2017,East of England,E12000006,Rural,Motorway,Darkness - lights lit,Other,2
2017,East of England,E12000006,Rural,Motorway,Darkness - lights unlit,Fine no high winds,1
2017,East of England,E12000006,Rural,Motorway,Darkness - lights unlit,Raining no high winds,3
2017,East of England,E12000006,Rural,Motorway,Darkness - no lighting,Fine no high winds,31
2017,East of England,E12000006,Rural,Motorway,Darkness - no lighting,Raining no high winds,7
2017,East of England,E12000006,Rural,Motorway,Darkness - no lighting,Fine + high winds,1
2017,East of England,E12000006,Rural,Motorway,Darkness - no lighting,Raining + high winds,1
2017,East of England,E12000006,Rural,Motorway,Darkness - no lighting,Fog or mist,1
2017,East of England,E12000006,Rural,Motorway,Darkness - lighting unknown,Fine no high winds,9
2017,East of England,E12000006,Rural,Motorway,Darkness - lighting unknown,Raining + high winds,1
2017,East of England,E12000006,Rural,A(M),Daylight,Unknown,1
2017,East of England,E12000006,Rural,A(M),Daylight,Fine no high winds,51
2017,East of England,E12000006,Rural,A(M),Daylight,Raining no high winds,8
2017,East of England,E12000006,Rural,A(M),Daylight,Snowing no high winds,1
2017,East of England,E12000006,Rural,A(M),Darkness - lights lit,Fine no high winds,11
2017,East of England,E12000006,Rural,A(M),Darkness - lights lit,Raining no high winds,4
2017,East of England,E12000006,Rural,A(M),Darkness - lights unlit,Fine no high winds,1
2017,East of England,E12000006,Rural,A(M),Darkness - no lighting,Fine no high winds,9
2017,East of England,E12000006,Rural,A(M),Darkness - no lighting,Raining no high winds,1
2017,East of England,E12000006,Rural,A(M),Darkness - lighting unknown,Unknown,1
2017,East of England,E12000006,Rural,A,Daylight,Unknown,52
2017,East of England,E12000006,Rural,A,Daylight,Fine no high winds,1677
2017,East of England,E12000006,Rural,A,Daylight,Raining no high winds,143
2017,East of England,E12000006,Rural,A,Daylight,Snowing no high winds,7
2017,East of England,E12000006,Rural,A,Daylight,Fine + high winds,21
2017,East of England,E12000006,Rural,A,Daylight,Raining + high winds,9
2017,East of England,E12000006,Rural,A,Daylight,Snowing + high winds,2
2017,East of England,E12000006,Rural,A,Daylight,Fog or mist,10
2017,East of England,E12000006,Rural,A,Daylight,Other,30
2017,East of England,E12000006,Rural,A,Darkness - lights lit,Unknown,8
2017,East of England,E12000006,Rural,A,Darkness - lights lit,Fine no high winds,226
2017,East of England,E12000006,Rural,A,Darkness - lights lit,Raining no high winds,46
2017,East of England,E12000006,Rural,A,Darkness - lights lit,Snowing no high winds,1
2017,East of England,E12000006,Rural,A,Darkness - lights lit,Fine + high winds,3
2017,East of England,E12000006,Rural,A,Darkness - lights lit,Raining + high winds,2
2017,East of England,E12000006,Rural,A,Darkness - lights lit,Fog or mist,6
2017,East of England,E12000006,Rural,A,Darkness - lights lit,Other,7
2017,East of England,E12000006,Rural,A,Darkness - lights unlit,Unknown,1
2017,East of England,E12000006,Rural,A,Darkness - lights unlit,Fine no high winds,22
2017,East of England,E12000006,Rural,A,Darkness - lights unlit,Raining no high winds,4
2017,East of England,E12000006,Rural,A,Darkness - lights unlit,Fog or mist,1
2017,East of England,E12000006,Rural,A,Darkness - lights unlit,Other,1
2017,East of England,E12000006,Rural,A,Darkness - no lighting,Unknown,8
2017,East of England,E12000006,Rural,A,Darkness - no lighting,Fine no high winds,260
2017,East of England,E12000006,Rural,A,Darkness - no lighting,Raining no high winds,61
2017,East of England,E12000006,Rural,A,Darkness - no lighting,Snowing no high winds,8
2017,East of England,E12000006,Rural,A,Darkness - no lighting,Fine + high winds,7
2017,East of England,E12000006,Rural,A,Darkness - no lighting,Raining + high winds,5
2017,East of England,E12000006,Rural,A,Darkness - no lighting,Fog or mist,10
2017,East of England,E12000006,Rural,A,Darkness - no lighting,Other,17
2017,East of England,E12000006,Rural,A,Darkness - lighting unknown,Unknown,9
2017,East of England,E12000006,Rural,A,Darkness - lighting unknown,Fine no high winds,35
2017,East of England,E12000006,Rural,A,Darkness - lighting unknown,Raining no high winds,6
2017,East of England,E12000006,Rural,A,Darkness - lighting unknown,Snowing + high winds,1
2017,East of England,E12000006,Rural,A,Darkness - lighting unknown,Fog or mist,1
2017,East of England,E12000006,Rural,A,Darkness - lighting unknown,Other,1
2017,East of England,E12000006,Rural,B,Daylight,Unknown,13
2017,East of England,E12000006,Rural,B,Daylight,Fine no high winds,610
2017,East of England,E12000006,Rural,B,Daylight,Raining no high winds,69
2017,East of England,E12000006,Rural,B,Daylight,Snowing no high winds,10
2017,East of England,E12000006,Rural,B,Daylight,Fine + high winds,4
2017,East of England,E12000006,Rural,B,Daylight,Raining + high winds,4
2017,East of England,E12000006,Rural,B,Daylight,Fog or mist,5
2017,East of England,E12000006,Rural,B,Daylight,Other,25
2017,East of England,E12000006,Rural,B,Darkness - lights lit,Unknown,2
2017,East of England,E12000006,Rural,B,Darkness - lights lit,Fine no high winds,51
2017,East of England,E12000006,Rural,B,Darkness - lights lit,Raining no high winds,11
2017,East of England,E12000006,Rural,B,Darkness - lights lit,Snowing no high winds,1
2017,East of England,E12000006,Rural,B,Darkness - lights lit,Other,3
2017,East of England,E12000006,Rural,B,Darkness - lights unlit,Fine no high winds,8
2017,East of England,E12000006,Rural,B,Darkness - lights unlit,Raining no high winds,5
2017,East of England,E12000006,Rural,B,Darkness - no lighting,Unknown,4
2017,East of England,E12000006,Rural,B,Darkness - no lighting,Fine no high winds,122
2017,East of England,E12000006,Rural,B,Darkness - no lighting,Raining no high winds,29
2017,East of England,E12000006,Rural,B,Darkness - no lighting,Snowing no high winds,2
2017,East of England,E12000006,Rural,B,Darkness - no lighting,Fine + high winds,2
2017,East of England,E12000006,Rural,B,Darkness - no lighting,Raining + high winds,2
2017,East of England,E12000006,Rural,B,Darkness - no lighting,Fog or mist,11
2017,East of England,E12000006,Rural,B,Darkness - no lighting,Other,7
2017,East of England,E12000006,Rural,B,Darkness - lighting unknown,Unknown,2
2017,East of England,E12000006,Rural,B,Darkness - lighting unknown,Fine no high winds,9
2017,East of England,E12000006,Rural,B,Darkness - lighting unknown,Raining no high winds,2
2017,East of England,E12000006,Rural,B,Darkness - lighting unknown,Other,1
2017,East of England,E12000006,Rural,C,Daylight,Unknown,4
2017,East of England,E12000006,Rural,C,Daylight,Fine no high winds,106
2017,East of England,E12000006,Rural,C,Daylight,Raining no high winds,8
2017,East of England,E12000006,Rural,C,Daylight,Snowing no high winds,1
2017,East of England,E12000006,Rural,C,Daylight,Fine + high winds,1
2017,East of England,E12000006,Rural,C,Daylight,Fog or mist,2
2017,East of England,E12000006,Rural,C,Daylight,Other,2
2017,East of England,E12000006,Rural,C,Darkness - lights lit,Unknown,1
2017,East of England,E12000006,Rural,C,Darkness - lights lit,Fine no high winds,5
2017,East of England,E12000006,Rural,C,Darkness - lights lit,Raining no high winds,1
2017,East of England,E12000006,Rural,C,Darkness - lights lit,Snowing no high winds,1
2017,East of England,E12000006,Rural,C,Darkness - lights lit,Other,1
2017,East of England,E12000006,Rural,C,Darkness - lights unlit,Fine no high winds,1
2017,East of England,E12000006,Rural,C,Darkness - lights unlit,Other,1
2017,East of England,E12000006,Rural,C,Darkness - no lighting,Unknown,2
2017,East of England,E12000006,Rural,C,Darkness - no lighting,Fine no high winds,18
2017,East of England,E12000006,Rural,C,Darkness - no lighting,Raining no high winds,4
2017,East of England,E12000006,Rural,C,Darkness - no lighting,Fog or mist,2
2017,East of England,E12000006,Rural,C,Darkness - no lighting,Other,2
2017,East of England,E12000006,Rural,C,Darkness - lighting unknown,Unknown,2
2017,East of England,E12000006,Rural,C,Darkness - lighting unknown,Fine no high winds,2
2017,East of England,E12000006,Rural,Unclassified,Daylight,Unknown,37
2017,East of England,E12000006,Rural,Unclassified,Daylight,Fine no high winds,1191
2017,East of England,E12000006,Rural,Unclassified,Daylight,Raining no high winds,116
2017,East of England,E12000006,Rural,Unclassified,Daylight,Snowing no high winds,4
2017,East of England,E12000006,Rural,Unclassified,Daylight,Fine + high winds,16
2017,East of England,E12000006,Rural,Unclassified,Daylight,Raining + high winds,8
2017,East of England,E12000006,Rural,Unclassified,Daylight,Snowing + high winds,1
2017,East of England,E12000006,Rural,Unclassified,Daylight,Fog or mist,5
2017,East of England,E12000006,Rural,Unclassified,Daylight,Other,39
2017,East of England,E12000006,Rural,Unclassified,Darkness - lights lit,Unknown,3
2017,East of England,E12000006,Rural,Unclassified,Darkness - lights lit,Fine no high winds,116
2017,East of England,E12000006,Rural,Unclassified,Darkness - lights lit,Raining no high winds,22
2017,East of England,E12000006,Rural,Unclassified,Darkness - lights lit,Snowing no high winds,1
2017,East of England,E12000006,Rural,Unclassified,Darkness - lights lit,Raining + high winds,4
2017,East of England,E12000006,Rural,Unclassified,Darkness - lights lit,Fog or mist,1
2017,East of England,E12000006,Rural,Unclassified,Darkness - lights lit,Other,10
2017,East of England,E12000006,Rural,Unclassified,Darkness - lights unlit,Unknown,1
2017,East of England,E12000006,Rural,Unclassified,Darkness - lights unlit,Fine no high winds,12
2017,East of England,E12000006,Rural,Unclassified,Darkness - lights unlit,Raining no high winds,3
2017,East of England,E12000006,Rural,Unclassified,Darkness - lights unlit,Raining + high winds,1
2017,East of England,E12000006,Rural,Unclassified,Darkness - no lighting,Unknown,1
2017,East of England,E12000006,Rural,Unclassified,Darkness - no lighting,Fine no high winds,215
2017,East of England,E12000006,Rural,Unclassified,Darkness - no lighting,Raining no high winds,39
2017,East of England,E12000006,Rural,Unclassified,Darkness - no lighting,Snowing no high winds,1
2017,East of England,E12000006,Rural,Unclassified,Darkness - no lighting,Fine + high winds,2
2017,East of England,E12000006,Rural,Unclassified,Darkness - no lighting,Raining + high winds,2
2017,East of England,E12000006,Rural,Unclassified,Darkness - no lighting,Fog or mist,9
2017,East of England,E12000006,Rural,Unclassified,Darkness - no lighting,Other,17
2017,East of England,E12000006,Rural,Unclassified,Darkness - lighting unknown,Unknown,12
2017,East of England,E12000006,Rural,Unclassified,Darkness - lighting unknown,Fine no high winds,28
2017,East of England,E12000006,Rural,Unclassified,Darkness - lighting unknown,Raining no high winds,1
